codigo,aglo,estimacion,periodo,variable,value
29,Gran Tucumán - T. Viejo,8000,201403,desvio,3505
29,Gran Tucumán - T. Viejo,8000,201403,cv,43.8
29,Gran Tucumán - T. Viejo,9000,201403,desvio,3559
29,Gran Tucumán - T. Viejo,9000,201403,cv,39.5
29,Gran Tucumán - T. Viejo,10000,201403,desvio,3607
29,Gran Tucumán - T. Viejo,10000,201403,cv,36.1
29,Gran Tucumán - T. Viejo,11000,201403,desvio,3652
29,Gran Tucumán - T. Viejo,11000,201403,cv,33.2
29,Gran Tucumán - T. Viejo,13000,201403,desvio,3731
29,Gran Tucumán - T. Viejo,13000,201403,cv,28.7
29,Gran Tucumán - T. Viejo,15000,201403,desvio,3801
29,Gran Tucumán - T. Viejo,15000,201403,cv,25.3
29,Gran Tucumán - T. Viejo,17000,201403,desvio,3862
29,Gran Tucumán - T. Viejo,17000,201403,cv,22.7
29,Gran Tucumán - T. Viejo,19000,201403,desvio,3918
29,Gran Tucumán - T. Viejo,19000,201403,cv,20.6
29,Gran Tucumán - T. Viejo,21000,201403,desvio,3969
29,Gran Tucumán - T. Viejo,21000,201403,cv,18.9
29,Gran Tucumán - T. Viejo,25000,201403,desvio,4059
29,Gran Tucumán - T. Viejo,25000,201403,cv,16.2
29,Gran Tucumán - T. Viejo,29000,201403,desvio,4137
29,Gran Tucumán - T. Viejo,29000,201403,cv,14.3
29,Gran Tucumán - T. Viejo,33000,201403,desvio,4207
29,Gran Tucumán - T. Viejo,33000,201403,cv,12.7
29,Gran Tucumán - T. Viejo,37000,201403,desvio,4269
29,Gran Tucumán - T. Viejo,37000,201403,cv,11.5
29,Gran Tucumán - T. Viejo,43000,201403,desvio,4353
29,Gran Tucumán - T. Viejo,43000,201403,cv,10.1
29,Gran Tucumán - T. Viejo,49000,201403,desvio,4427
29,Gran Tucumán - T. Viejo,49000,201403,cv,9
29,Gran Tucumán - T. Viejo,55000,201403,desvio,4493
29,Gran Tucumán - T. Viejo,55000,201403,cv,8.2
29,Gran Tucumán - T. Viejo,61000,201403,desvio,4553
29,Gran Tucumán - T. Viejo,61000,201403,cv,7.5
29,Gran Tucumán - T. Viejo,71000,201403,desvio,4643
29,Gran Tucumán - T. Viejo,71000,201403,cv,6.5
29,Gran Tucumán - T. Viejo,81000,201403,desvio,4723
29,Gran Tucumán - T. Viejo,81000,201403,cv,5.8
29,Gran Tucumán - T. Viejo,91000,201403,desvio,4794
29,Gran Tucumán - T. Viejo,91000,201403,cv,5.3
29,Gran Tucumán - T. Viejo,111000,201403,desvio,4919
29,Gran Tucumán - T. Viejo,111000,201403,cv,4.4
29,Gran Tucumán - T. Viejo,151000,201403,desvio,5117
29,Gran Tucumán - T. Viejo,151000,201403,cv,3.4
29,Gran Tucumán - T. Viejo,191000,201403,desvio,5275
29,Gran Tucumán - T. Viejo,191000,201403,cv,2.8
29,Gran Tucumán - T. Viejo,231000,201403,desvio,5406
29,Gran Tucumán - T. Viejo,231000,201403,cv,2.3
29,Gran Tucumán - T. Viejo,271000,201403,desvio,5518
29,Gran Tucumán - T. Viejo,271000,201403,cv,2
29,Gran Tucumán - T. Viejo,311000,201403,desvio,5617
29,Gran Tucumán - T. Viejo,311000,201403,cv,1.8
29,Gran Tucumán - T. Viejo,351000,201403,desvio,5705
29,Gran Tucumán - T. Viejo,351000,201403,cv,1.6
29,Gran Tucumán - T. Viejo,391000,201403,desvio,5785
29,Gran Tucumán - T. Viejo,391000,201403,cv,1.5
29,Gran Tucumán - T. Viejo,471000,201403,desvio,5925
29,Gran Tucumán - T. Viejo,471000,201403,cv,1.3
29,Gran Tucumán - T. Viejo,551000,201403,desvio,6046
29,Gran Tucumán - T. Viejo,551000,201403,cv,1.1
31,Ushuaia - Río Grande,2000,201403,desvio,661
31,Ushuaia - Río Grande,2000,201403,cv,33.1
31,Ushuaia - Río Grande,3000,201403,desvio,729
31,Ushuaia - Río Grande,3000,201403,cv,24.3
31,Ushuaia - Río Grande,4000,201403,desvio,782
31,Ushuaia - Río Grande,4000,201403,cv,19.5
31,Ushuaia - Río Grande,5000,201403,desvio,825
31,Ushuaia - Río Grande,5000,201403,cv,16.5
31,Ushuaia - Río Grande,6000,201403,desvio,862
31,Ushuaia - Río Grande,6000,201403,cv,14.4
31,Ushuaia - Río Grande,7000,201403,desvio,895
31,Ushuaia - Río Grande,7000,201403,cv,12.8
31,Ushuaia - Río Grande,8000,201403,desvio,924
31,Ushuaia - Río Grande,8000,201403,cv,11.6
31,Ushuaia - Río Grande,10000,201403,desvio,976
31,Ushuaia - Río Grande,10000,201403,cv,9.8
31,Ushuaia - Río Grande,12000,201403,desvio,1020
31,Ushuaia - Río Grande,12000,201403,cv,8.5
31,Ushuaia - Río Grande,14000,201403,desvio,1058
31,Ushuaia - Río Grande,14000,201403,cv,7.6
31,Ushuaia - Río Grande,16000,201403,desvio,1093
31,Ushuaia - Río Grande,16000,201403,cv,6.8
31,Ushuaia - Río Grande,18000,201403,desvio,1125
31,Ushuaia - Río Grande,18000,201403,cv,6.2
31,Ushuaia - Río Grande,22000,201403,desvio,1181
31,Ushuaia - Río Grande,22000,201403,cv,5.4
31,Ushuaia - Río Grande,26000,201403,desvio,1229
31,Ushuaia - Río Grande,26000,201403,cv,4.7
31,Ushuaia - Río Grande,30000,201403,desvio,1273
31,Ushuaia - Río Grande,30000,201403,cv,4.2
31,Ushuaia - Río Grande,36000,201403,desvio,1330
31,Ushuaia - Río Grande,36000,201403,cv,3.7
31,Ushuaia - Río Grande,42000,201403,desvio,1380
31,Ushuaia - Río Grande,42000,201403,cv,3.3
31,Ushuaia - Río Grande,48000,201403,desvio,1426
31,Ushuaia - Río Grande,48000,201403,cv,3
31,Ushuaia - Río Grande,58000,201403,desvio,1493
31,Ushuaia - Río Grande,58000,201403,cv,2.6
31,Ushuaia - Río Grande,68000,201403,desvio,1551
31,Ushuaia - Río Grande,68000,201403,cv,2.3
31,Ushuaia - Río Grande,78000,201403,desvio,1603
31,Ushuaia - Río Grande,78000,201403,cv,2.1
31,Ushuaia - Río Grande,88000,201403,desvio,1651
31,Ushuaia - Río Grande,88000,201403,cv,1.9
93,Viedma - Carmen de Pat.,1000,201403,desvio,366
93,Viedma - Carmen de Pat.,1000,201403,cv,36.6
93,Viedma - Carmen de Pat.,1500,201403,desvio,403
93,Viedma - Carmen de Pat.,1500,201403,cv,26.8
93,Viedma - Carmen de Pat.,2000,201403,desvio,431
93,Viedma - Carmen de Pat.,2000,201403,cv,21.5
93,Viedma - Carmen de Pat.,2500,201403,desvio,454
93,Viedma - Carmen de Pat.,2500,201403,cv,18.2
93,Viedma - Carmen de Pat.,3000,201403,desvio,474
93,Viedma - Carmen de Pat.,3000,201403,cv,15.8
93,Viedma - Carmen de Pat.,3500,201403,desvio,492
93,Viedma - Carmen de Pat.,3500,201403,cv,14.1
93,Viedma - Carmen de Pat.,4000,201403,desvio,508
93,Viedma - Carmen de Pat.,4000,201403,cv,12.7
93,Viedma - Carmen de Pat.,5000,201403,desvio,535
93,Viedma - Carmen de Pat.,5000,201403,cv,10.7
93,Viedma - Carmen de Pat.,6000,201403,desvio,559
93,Viedma - Carmen de Pat.,6000,201403,cv,9.3
93,Viedma - Carmen de Pat.,7000,201403,desvio,579
93,Viedma - Carmen de Pat.,7000,201403,cv,8.3
93,Viedma - Carmen de Pat.,8000,201403,desvio,598
93,Viedma - Carmen de Pat.,8000,201403,cv,7.5
93,Viedma - Carmen de Pat.,9000,201403,desvio,615
93,Viedma - Carmen de Pat.,9000,201403,cv,6.8
93,Viedma - Carmen de Pat.,10000,201403,desvio,630
93,Viedma - Carmen de Pat.,10000,201403,cv,6.3
93,Viedma - Carmen de Pat.,12000,201403,desvio,658
93,Viedma - Carmen de Pat.,12000,201403,cv,5.5
93,Viedma - Carmen de Pat.,14000,201403,desvio,683
93,Viedma - Carmen de Pat.,14000,201403,cv,4.9
93,Viedma - Carmen de Pat.,16000,201403,desvio,705
93,Viedma - Carmen de Pat.,16000,201403,cv,4.4
93,Viedma - Carmen de Pat.,18000,201403,desvio,725
93,Viedma - Carmen de Pat.,18000,201403,cv,4
93,Viedma - Carmen de Pat.,22000,201403,desvio,760
93,Viedma - Carmen de Pat.,22000,201403,cv,3.5
93,Viedma - Carmen de Pat.,26000,201403,desvio,790
93,Viedma - Carmen de Pat.,26000,201403,cv,3
93,Viedma - Carmen de Pat.,30000,201403,desvio,818
93,Viedma - Carmen de Pat.,30000,201403,cv,2.7
93,Viedma - Carmen de Pat.,34000,201403,desvio,842
93,Viedma - Carmen de Pat.,34000,201403,cv,2.5
93,Viedma - Carmen de Pat.,38000,201403,desvio,865
93,Viedma - Carmen de Pat.,38000,201403,cv,2.3
93,Viedma - Carmen de Pat.,42000,201403,desvio,885
93,Viedma - Carmen de Pat.,42000,201403,cv,2.1
93,Viedma - Carmen de Pat.,46000,201403,desvio,905
93,Viedma - Carmen de Pat.,46000,201403,cv,2
93,Viedma - Carmen de Pat.,50000,201403,desvio,923
93,Viedma - Carmen de Pat.,50000,201403,cv,1.8
93,Viedma - Carmen de Pat.,54000,201403,desvio,940
93,Viedma - Carmen de Pat.,54000,201403,cv,1.7
